page,startDate,endDate,name,url,addressCountry,addressLocality,addressRegion,streetAddress,postalCode,latitude,longitude,locationName,id
12,2023-06-17,2023-06-17,Lord Zeppelin - Led Zeppelin Tribute Band,https://www.eventbrite.de/e/lord-zeppelin-led-zeppelin-tribute-band-tickets-626814859117,DE,Berlin,Berlin,Am Juliusturm 62,13599,52.5397012,13.2165944,Freilichtbühne an der Zitadelle,626814859117
12,2023-06-22,2023-06-22,Charming Boys & Toys LIVE,https://www.eventbrite.com/e/charming-boys-toys-live-tickets-647003002397,DE,Berlin,BE,Revaler Straße 99,10245,52.507921,13.453509,Bar Zum schmutzigen Hobby,647003002397
12,2023-07-01,2023-07-01,La Bomba de Tiempo live in Berlin,https://www.eventbrite.de/e/la-bomba-de-tiempo-live-in-berlin-tickets-592499460837,DE,Berlin,BE,Am Flutgraben 2,12435,52.4966371,13.4518179,Festsaal Kreuzberg,592499460837
12,2023-06-24,2023-06-24,Open House | Berlin School of Technology (SRH Berlin),https://www.eventbrite.de/e/open-house-berlin-school-of-technology-srh-berlin-tickets-609352759507,DE,Berlin,BE,Ernst-Reuter-Platz 10,10587,52.51364269999999,13.3220059,SRH Hochschule Berlin,609352759507
12,2023-06-22,2023-06-22,"Bildung & Antirassismus | ""Was hält unsere Gesellschaft zusammen?""",https://www.eventbrite.de/e/bildung-antirassismus-was-halt-unsere-gesellschaft-zusammen-tickets-634626483897,DE,Berlin,BE,Paul-Lincke-Ufer 21,10999,52.4937094,13.4296375,bUm - Raum für die engagierte Zivilgesellschaft (betterplace Umspannwerk GmbH),634626483897
12,2023-06-21,2023-06-21,A Midsummer Night’s Dream - Preview,https://www.eventbrite.de/e/a-midsummer-nights-dream-preview-tickets-638033113217,DE,Berlin,BE,Sömmeringstraße 15,10589,52.5221036,13.3052742,GLOBE BERLIN,638033113217
12,2023-06-12,2023-06-12,Italiae.,https://www.eventbrite.it/e/italiae-tickets-580438425957,DE,Berlin,Berlin,Hildebrandstraße 2,10785,52.50911579999999,13.359668000000056,Istituto Italiano di Cultura/ Italienisches Kulturinstitut,580438425957
12,2023-06-15,2023-06-15,B2B Sales Roundtable: Unlocking the Power of AI,https://www.eventbrite.de/e/b2b-sales-roundtable-unlocking-the-power-of-ai-tickets-636546917967,DE,Berlin,BE,Rosenthaler Straße 36,10178,52.52492059999999,13.4017952,"Workshop, Project & Meeting Space - Rosebud",636546917967
12,2023-06-16,2023-06-16,Mittelstand-Digital Zentrum Berlin - Showroom,https://www.eventbrite.de/e/mittelstand-digital-zentrum-berlin-showroom-registrierung-608271395117,DE,Berlin,Berlin,Max-Urich-Straße 3,13355,52.5393336,13.3839333,AI Campus Berlin,608271395117
12,2023-06-24,2023-06-24,Open House | Berlin School of Management (SRH Berlin),https://www.eventbrite.de/e/open-house-berlin-school-of-management-srh-berlin-tickets-610986686627,DE,Berlin,BE,Ernst-Reuter-Platz 10,10587,52.51364269999999,13.3220059,SRH Hochschule Berlin,610986686627
12,2023-06-09,2023-06-09,ORGANISMO Summeredition,https://www.eventbrite.de/e/organismo-summeredition-tickets-637978600167,DE,Berlin,Berlin,Provinzstraße 40-44,13409,52.5680103,13.379225,Monopol,637978600167
12,2023-06-15,2023-06-15,Duct Tape Vol. 7,https://www.eventbrite.com/e/duct-tape-vol-7-tickets-647985541197,DE,Berlin,BE,Holzmarktstraße 25,10243,52.5116206,13.4266777,Holzmarkt 25,647985541197
12,2023-06-10,2023-06-10,Probetraining Selbstverteidigung - Kampfkunst  - Kampfsport,https://www.eventbrite.de/e/probetraining-selbstverteidigung-kampfkunst-kampfsport-tickets-215198463397,DE,Berlin,BE,Paulstraße 28,10557,52.52197220000001,13.3565714,Paulstraße 28,215198463397
12,2023-06-10,2023-06-10,Conquering the Job Market Hussle in Germany,https://www.eventbrite.com/e/conquering-the-job-market-hussle-in-germany-tickets-642479111317,DE,Berlin,BE,Straße am Schoelerpark 37,10715,52.4839807,13.3241435,Haus der Nachbarschafft,642479111317
12,2023-06-13,2023-06-13,Early Late Night,https://www.eventbrite.de/e/early-late-night-tickets-632888294927,DE,Berlin,BE,Frankfurter Allee 91,10247,52.5141888,13.4721349,Theater Verlängertes Wohnzimmer,632888294927
12,2023-07-14,2023-07-14,Ulli & Die grauen Zellen,https://www.eventbrite.de/e/ulli-die-grauen-zellen-tickets-555071282147,DE,Berlin,Berlin,Am Juliusturm 62,13599,52.5397012,13.2165944,Freilichtbühne an der Zitadelle,555071282147
12,2023-06-16,2023-06-16,ATEMMAGIE – Breathwork,https://www.eventbrite.de/e/atemmagie-breathwork-tickets-649704803557,DE,Berlin,BE,Schulzestraße 21,13187,52.5674597,13.3909647,Raum für KörperBewußtsein,649704803557
12,2023-06-09,2023-06-10,Friday Socials,https://www.eventbrite.de/e/friday-socials-tickets-620016535147,DE,Berlin,BE,Invalidenstraße 129,10115,52.53149999999999,13.3885,The Castle Berlin Mitte,620016535147
12,2023-07-07,2023-07-09,Spiritual Awakening Course with Punnu Wasu,https://www.eventbrite.de/e/spiritual-awakening-course-with-punnu-wasu-tickets-615602392327,DE,Berlin,BE,Milastraße 4,10437,52.54552169999999,13.4108101,Life Artists Creators Hub,615602392327
12,2023-06-06,2023-06-06,MONSTER MAINSHOW! Stand up Comedy im Mad Monkey Room (20 Uhr),https://www.eventbrite.de/e/monster-mainshow-stand-up-comedy-im-mad-monkey-room-20-uhr-tickets-490950314607,DE,Berlin,Berlin,Danziger Str. 1,10435,52.54172089999999,13.4121977,Mad Monkey Room,490950314607
49,2023-06-09,2023-06-10,BERLIN EVENTS PRESENTS: *The Vessel Berlin*,https://www.eventbrite.com/e/berlin-events-presents-the-vessel-berlin-tickets-643830342887,DE,Berlin,BE,Holzmarktstraße 15-18,10179,52.51313649999999,13.4227942,Marie-Antoinette,643830342887
49,2023-06-09,2023-06-10,NYANGA VOL I,https://www.eventbrite.com/e/nyanga-vol-i-tickets-650185380977,DE,Berlin,BE,Revaler Straße 99,10245,52.5071701,13.4529196,Badehaus Berlin,650185380977
49,2023-06-30,2023-06-30,Unlocking Innovation: A Journey into the World of Design Thinking,https://www.eventbrite.de/e/unlocking-innovation-a-journey-into-the-world-of-design-thinking-tickets-649730690987,DE,Berlin,BE,Friedrichstraße 181,10117,52.5126055,13.3893396,Deutsche Bank Quartier Zukunft,649730690987
49,2023-06-10,2023-06-11,REIKI POWER I und MEHR für Schwule,https://www.eventbrite.com/e/reiki-power-i-und-mehr-fur-schwule-tickets-643754415787,DE,Berlin,BE,Am Tempelhofer Berg 7D,10965,52.4882,13.38859,Aquariana Praxis- und Seminarzentrum,643754415787
49,2023-06-17,2023-06-18,REIKI POWER II und MEHR für Schwule,https://www.eventbrite.com/e/reiki-power-ii-und-mehr-fur-schwule-tickets-645880424737,DE,Berlin,BE,Am Tempelhofer Berg 7D,10965,52.4882,13.38859,Aquariana Praxis- und Seminarzentrum,645880424737
49,2023-06-15,2023-06-15,MINDSHOP™| Create Innovative Products by Design Thinking,https://www.eventbrite.com/e/mindshoptm-create-innovative-products-by-design-thinking-tickets-632409272157,DE,Berlin,,.,0,52.52000659999999,13.404954,Mindshop Online Classroom,632409272157
49,2023-06-10,2023-06-11,Beargarten Invites: Birdhouse,https://www.eventbrite.com/e/beargarten-invites-birdhouse-tickets-622500585007,DE,Berlin,BE,Schnellerstraße 137,12439,52.45988999999999,13.50548,Revier Südost,622500585007
49,2023-06-22,2023-06-22,Breathwork & Brotherhood for Connection and Wellbeing,https://www.eventbrite.com/e/breathwork-brotherhood-for-connection-and-wellbeing-tickets-636468332917,DE,Berlin,BE,Provinzstraße 40-44,13409,52.5680103,13.379225,Monopol,636468332917
49,2023-06-07,2023-06-07,Yoga Entspannung am Abend mit Meditation,https://www.eventbrite.com/e/yoga-entspannung-am-abend-mit-meditation-tickets-592993247767,DE,Berlin,BE,Wittelsbacherstraße 17,10707,52.4954225,13.3097662,Wolkengrün Yoga & Entspannung Berlin | Indoor | Park | Wasser (SUP Yoga),592993247767
49,2023-06-24,2023-06-24,"Me, myself and I - Ausstellung, Buchpräsentation, Kurzvortrag +  Konzert",https://www.eventbrite.de/e/me-myself-and-i-ausstellung-buchprasentation-kurzvortrag-konzert-tickets-619744561667,DE,Berlin,BE,Kaiser-Friedrich-Straße 67,10627,52.509285,13.30231,ART Stalker - Kunst + Bar + Events,619744561667
49,2023-06-13,2023-06-13,Investing in Innovation - Online Webinar,https://www.eventbrite.co.uk/e/investing-in-innovation-online-webinar-tickets-645263850547,DE,Berlin,,Berlin,10115,52.532614,13.3777035,Online Webinar Berlin,645263850547
49,2023-07-22,2023-07-23,Invictus Gymnastics Seminar,https://www.eventbrite.com/e/invictus-gymnastics-seminar-tickets-642030860587,DE,Berlin,BE,Reinhardtstraße 29,10117,52.5227429,13.3821125,Crossfit Grenzgänger,642030860587
49,2023-06-15,2023-06-15,Partner Manager Certification - Berlin,https://www.eventbrite.de/e/partner-manager-certification-berlin-tickets-624324721047,DE,Berlin,BE,Rosenthaler Straße 63-64,10119,52.527931,13.403036,AMANO Rooftop Conference,624324721047
49,2023-06-21,2023-06-22,Aftershow Party  Friedrich Ebert Gymnasium 2023,https://www.eventbrite.de/e/aftershow-party-friedrich-ebert-gymnasium-2023-tickets-634702922527,DE,Berlin,Berlin,Columbiadamm 13-21,10965,52.48464999999999,13.39221,Columbiahalle,634702922527
49,2023-06-25,2023-06-25,Improv Workshop: Spontaneity (from nothing to something),https://www.eventbrite.com/e/improv-workshop-spontaneity-from-nothing-to-something-tickets-650236724547,DE,Berlin,BE,Nürnberger Straße 68,10787,52.504693,13.3412054,Terminal 1 Berlin,650236724547
49,2023-06-22,2023-06-22,Trustful Togetherness,https://www.eventbrite.de/e/trustful-togetherness-tickets-638628534137,DE,Berlin,BE,Milastraße 4,10437,52.54552169999999,13.4108101,"Life Artists Creators Hub, Milastraße 4, Berlin",638628534137
49,2023-06-24,2023-06-24,SCHNABEL:SAAVEDRA,https://www.eventbrite.de/e/schnabelsaavedra-tickets-642069004677,DE,Berlin,BE,Fischerinsel,10179,52.51428010000001,13.4097254,Hosek Contemporary,642069004677
49,2023-06-08,2023-06-17,"""MENOS"" Solo Exhibition by Kleber Cianni",https://www.eventbrite.com/e/menos-solo-exhibition-by-kleber-cianni-tickets-645006781647,DE,Berlin,Berlin,Bülowstraße 11,10783,52.4984351,13.357769,Haze Gallery,645006781647
49,2023-06-09,2023-06-09,Woman Sculpting class by Ella Taub,https://www.eventbrite.de/e/woman-sculpting-class-by-ella-taub-tickets-619628374147,DE,Berlin,BE,bismarckstraße 103,10625,52.51177999999999,13.3137724,Berlin,619628374147
49,2023-06-08,2023-06-08,Offener Meditationsabend,https://www.eventbrite.com/e/offener-meditationsabend-tickets-611027358277,DE,Berlin,BE,Neanderstraße 21,12305,52.401751,13.3913206,Neanderstraße 21,611027358277
48,2023-06-30,2023-06-30,AMOURUOMA - Performance des Dance On Labs von Nicole Berndt-Caccivio,https://www.eventbrite.de/e/amouruoma-performance-des-dance-on-labs-von-nicole-berndt-caccivio-tickets-647949403107,DE,Berlin,BE,Müllerstraße 74,13349.0,52.55833329999999,13.3391667,Centre Français de Berlin - deutsch-französisches Kulturzentrum gGmbH,647949403107
48,2023-06-21,2023-06-21,BOOST YOUR CAREER - How Masterminds can help you grow,https://www.eventbrite.de/e/boost-your-career-how-masterminds-can-help-you-grow-tickets-623589341507,DE,Berlin,BE,Online Webinar,12055.0,52.4713454,13.4499734,Berlin,623589341507
48,2023-06-09,2023-06-09,Weekend Soulution: TANZ DICH GANZ!,https://www.eventbrite.de/e/weekend-soulution-tanz-dich-ganz-tickets-627645212727,DE,Berlin,BE,Weichselstraße 34,12045.0,52.48891039999999,13.438691,Zentrum für Bewegung und Kommunikation,627645212727
48,2023-06-29,2023-06-29,Burchardt Immobilien - Expertentalk,https://www.eventbrite.de/e/burchardt-immobilien-expertentalk-tickets-640391457087,DE,Berlin,Berlin,Oraniendamm 72,13469.0,52.6063312,13.3249547,Loci Loft,640391457087
48,2023-07-04,2023-07-04,Patient Monitoring Roundtable,https://www.eventbrite.de/e/patient-monitoring-roundtable-tickets-644440367487,DE,Berlin,BE,Am Zirkus 1 / Bertolt-Brecht-Platz 3,10117.0,52.522512,13.3854828,Charité BIH Innovation Digital Labs,644440367487
48,2023-07-09,2023-07-09,Tanz Dich glücklich! Live über den Dächern von Berlin,https://www.eventbrite.com/e/tanz-dich-glucklich-live-uber-den-dachern-von-berlin-tickets-644460046347,DE,Berlin,BE,Döringstraße 2,10245.0,52.5063541,13.4625148,GLÜCKSMAMA,644460046347
48,2023-07-20,2023-07-20,EXPATS in BERLIN Special  - English Comedy SHOW (+FREE Shots),https://www.eventbrite.co.uk/e/expats-in-berlin-special-english-comedy-show-free-shots-tickets-648953676917,DE,Berlin,BE,Bergstraße 2,10115.0,52.5294848,13.3956931,Z-Bar,648953676917
48,2023-06-15,2023-06-15,"ECHT BERLIN ""Champagner des Nordens"" - DAS Biertasting der Berliner Weiße!",https://www.eventbrite.com/e/echt-berlin-champagner-des-nordens-das-biertasting-der-berliner-weie-tickets-646009510837,DE,Berlin,BE,Friedrichstraße 185-190,10117.0,52.5113326,13.389205,Restaurant Maximilians Berlin,646009510837
48,2023-06-21,2023-06-21,Fête de la musique am Strand,https://www.eventbrite.com/e/fete-de-la-musique-am-strand-tickets-648981279477,DE,Berlin,BE,Möllhausenufer 30,12557.0,52.4152634,13.5993588,Strandbad Wendenschloss,648981279477
48,2023-06-08,2023-06-08,Develop Your Own Successful Wearable Startup Today! Entrepreneur,https://www.eventbrite.com/e/develop-your-own-successful-wearable-startup-today-entrepreneur-tickets-500800968177,DE,Berlin,Berlin,Virtual Workshop,,52.52000659999999,13.404954,Berlin,500800968177
48,2023-06-13,2023-06-13,Telemedicine Entrepreneurship Training & Workshop | Medtech & Medical,https://www.eventbrite.com/e/telemedicine-entrepreneurship-training-workshop-medtech-medical-tickets-501786024507,DE,Berlin,Berlin,Virtual Workshop,,52.52000659999999,13.404954,Berlin,501786024507
48,2023-06-11,2023-06-12,Sacrifice Sundays,https://www.eventbrite.de/e/sacrifice-sundays-tickets-504050196707,DE,Berlin,BE,Schönhauser Allee 185,10119.0,52.5295752,13.4097738,StrangerChess,504050196707
48,2023-07-07,2023-07-08,Aftershow Party Romain Rolland Gymnasium 2023,https://www.eventbrite.de/e/aftershow-party-romain-rolland-gymnasium-2023-tickets-635292215117,DE,Berlin,Berlin,Columbiadamm 13-21,10965.0,52.48464999999999,13.39221,Columbiahalle,635292215117
48,2023-06-22,2023-06-23,THE GHOST OF HELAGS,https://www.eventbrite.de/e/the-ghost-of-helags-tickets-644281903517,DE,Berlin,BE,Müggelstraße 9,10247.0,52.51201479999999,13.470691,Bar Bobu,644281903517
48,2023-06-23,2023-06-24,Matching Night Berlin (25 bis 45 Jahre),https://www.eventbrite.de/e/matching-night-berlin-25-bis-45-jahre-tickets-632533513767,DE,Berlin,Berlin,Columbiadamm 10,10965.0,52.4823949,13.3908222,SilverWings,632533513767
48,2023-06-24,2023-06-24,der Siebdruckkurs für Anfänger im Juni,https://www.eventbrite.de/e/der-siebdruckkurs-fur-anfanger-im-juni-tickets-633193598097,DE,Berlin,Berlin,Brunnenstraße 73,13355.0,52.5424489,13.393312400000012,Siebdruckatelier Drucksalon,633193598097
48,2023-06-09,2023-06-09,football 5 match,https://www.eventbrite.de/e/entradas-football-5-match-645360650077,DE,Berlín,BE,S Johannisthal,12439.0,52.4466099,13.5241873,S Johannisthal,645360650077
48,2023-06-08,2023-06-08,Paddlesurf event Schlachtensee,https://www.eventbrite.de/e/entradas-paddlesurf-event-schlachtensee-645405082977,DE,Berlin,,Mexikoplatz,10163.0,52.438137,13.2320559,Mexikoplatz,645405082977
48,2023-06-26,2023-06-26,Exploring the App Economy - Berlin,https://www.eventbrite.com/e/exploring-the-app-economy-berlin-tickets-633990130547,DE,Berlin,BE,Mittelstraße 51,10117.0,52.5177993,13.3880805,BASECAMP,633990130547
48,2023-06-11,2023-06-12,Berlin Ape Yacht Club by Boring yachts,https://www.eventbrite.com/e/berlin-ape-yacht-club-by-boring-yachts-tickets-641497134197,DE,Berlin,BE,Sonnenallee 225,12057.0,52.4734211,13.4589572,Estrel Berlin,641497134197
40,2023-06-07,2023-06-07,Portfolio Review and Coaching: Improve Your Photography with Expert Advice,https://www.eventbrite.de/e/portfolio-review-and-coaching-improve-your-photography-with-expert-advice-registration-564943018777,DE,Berlin,BE,Hilda-Geiringer-Weg 8,10557.0,52.5266982,13.371916,"Coffee Fellows - Kaffee, Bagels, Frühstück",564943018777
40,2023-06-07,2023-06-07,Kundalini Yoga | Rooftop Garden Mitte,https://www.eventbrite.de/e/kundalini-yoga-rooftop-garden-mitte-tickets-638817429127,DE,Berlin,BE,Christburger Straße,10405.0,52.5357904,13.427074,Christburger Straße,638817429127
40,2023-06-07,2023-06-07,Single Vs. Married: An English Standup Comedy Battle About Love,https://www.eventbrite.co.uk/e/single-vs-married-an-english-standup-comedy-battle-about-love-tickets-637436568937,DE,Berlin,BE,Bergstraße 2,10115.0,52.5294848,13.3956931,Z-Bar,637436568937
40,2023-06-13,2023-06-13,Watercolor Painting Lesson [The Setup],https://www.eventbrite.com/e/watercolor-painting-lesson-the-setup-tickets-641828354887,DE,Berlin,BE,Bugenhagenstraße 9,10551.0,52.5279417,13.341613,CISpace Coworking Café,641828354887
40,2023-06-10,2023-06-10,Kinder sicher und stark machen in Berlin!,https://www.eventbrite.de/e/kinder-sicher-und-stark-machen-in-berlin-tickets-135159247949,DE,Berlin,Berlin,Nach Vereinbarung,10585.0,52.52198139999999,13.413306,Berlin,135159247949
40,2023-06-24,2023-06-24,Kirtan - Mantra Music Meditation,https://www.eventbrite.com/e/kirtan-mantra-music-meditation-tickets-641061089977,DE,Berlin,BE,Berliner Allee 209,13088.0,52.55685649999999,13.4666567,Berliner Allee 209,641061089977
40,2023-06-14,2023-06-14,bwg sitzungswoche Sprechstunde Dagmar Schmidt MdB,https://www.eventbrite.de/e/bwg-sitzungswoche-sprechstunde-dagmar-schmidt-mdb-tickets-559116110337,DE,Berlin,Berlin,Schiffbauerdamm 8,10117.0,52.5211842,13.385374899999988,Ständige Vertretung StäV,559116110337
40,2023-06-21,2023-06-21,Speech Structure Masterclass Berlin,https://www.eventbrite.com/e/speech-structure-masterclass-berlin-tickets-637987346327,DE,Berlin,BE,Potsdamer Platz,10785.0,52.5096488,13.3759441,Berlin,637987346327
40,2023-06-07,2023-06-07,Gestalte Dein eigenes großes Spin - Painting Kunstwerk!,https://www.eventbrite.de/e/gestalte-dein-eigenes-groes-spin-painting-kunstwerk-tickets-642812097287,DE,Berlin,Berlin,Oderberger Straße 35,10435.0,52.5399337,13.4054106,Studio Jans Echternacht,642812097287
40,2023-06-06,2023-06-06,Ü40 Socialmatch - Dating-Event in Berlin,https://www.eventbrite.de/e/u40-socialmatch-dating-event-in-berlin-tickets-620640340967,DE,Berlin,Berlin,-,,52.52000659999999,13.404953999999975,Genaue Location wird einen Tag vor dem Event per E-Mail mitgeteilt,620640340967
40,2023-06-24,2023-06-24,Procreate Sommer Camp - Fortgeschrittenen Workshop,https://www.eventbrite.de/e/procreate-sommer-camp-fortgeschrittenen-workshop-registrierung-640787321127,DE,Berlin,,Karl-Marx-Straße 4,12043.0,52.4858388,13.4249053,LIANE Kreativspace Berlin,640787321127
40,2023-06-16,2023-06-16,"Unholy Trinity : The Dark, The Dirty & The Musical | English Comedy Show",https://www.eventbrite.de/e/unholy-trinity-the-dark-the-dirty-the-musical-english-comedy-show-tickets-646110553057,DE,Berlin,BE,Bergstraße 2,10115.0,52.52959140000001,13.3960755,Z-Bar,646110553057
40,2023-06-13,2023-06-13,1. Berliner Rednernacht,https://www.eventbrite.de/e/1-berliner-rednernacht-tickets-632358309727,DE,Berlin,BE,Linienstraße 227,10178.0,52.52673249999999,13.411732,Volksbühne am Rosa-Luxemburg-Platz,632358309727
40,2023-06-15,2023-06-15,Community Yoga for Creatives,https://www.eventbrite.de/e/community-yoga-for-creatives-tickets-638824349827,DE,Berlin,BE,Greifswalder Straße 23,10405.0,52.53127749999999,13.4278877,b23,638824349827
40,2023-06-10,2023-06-10,The Wild Show - Stand Up Comedy in English - Open Mic,https://www.eventbrite.de/e/the-wild-show-stand-up-comedy-in-english-open-mic-tickets-644838478247,DE,Berlin,BE,Donaustraße 112,12043.0,52.4831996,13.4341756,Valentin Stüberl,644838478247
40,2023-06-12,2023-06-12,Fabelhaft Comedy: Stand-Up Comedy in Berlin Mitte,https://www.eventbrite.de/e/fabelhaft-comedy-stand-up-comedy-in-berlin-mitte-tickets-636532916087,DE,Berlin,BE,Bergstraße 2,10115.0,52.5294848,13.3956931,Z-Bar,636532916087
